Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Classes
33,33,14,1.8,93.2,26.3,50.2,10,26.1,9.1,fire
34,51,13,1.5,88.9,15.7,20.2,5.9,16.2,15.2,fire
39,57,18,1.3,91.1,21.6,43.1,5.5,30.2,5.6,fire
39,22,11,0.8,95.9,30.8,37.6,17.1,29.7,15.2,fire
31,66,15,1.6,86.1,28.2,16,5.7,33.6,15,fire
34,57,17,1.4,88.5,18.1,34.5,8,18.3,12.6,not fire
31,70,20,0.2,86.6,12.5,110.9,5.6,16.9,3.7,not fire
35,44,16,1.1,89,11.3,117.1,10.4,9.9,2.2,not fire
30,80,18,4.2,57.9,9.6,220.4,0.5,12.2,0.5,not fire
30,64,20,0.3,83.3,23.7,54.3,7.5,35.7,8,fire
26,73,21,0.3,70.5,16.1,41.4,3.8,21.4,12.9,not fire
32,64,17,0.3,94.1,26.2,94.7,10.3,32.5,4,fire
33,49,19,1.2,90.9,16.1,190.6,12.4,19.3,1.2,fire
34,41,17,1.1,85.3,16,24.1,5.7,21.7,20.9,fire
32,69,20,0.9,59,5.9,30.1,1.9,6.2,0.9,not fire
27,84,16,3.6,59.1,4.6,76.4,0.9,5.5,0.1,not fire
35,56,17,0.3,85.8,25.9,100.7,6.6,33.1,16.1,fire
35,61,19,0,92.9,31,141.1,11.6,36.1,9.6,fire
30,76,11,4.6,76.1,4.8,16.6,0.6,4.2,0.7,not fire
34,65,19,0.7,82.7,25.8,7.1,9.1,29.1,12.1,fire
28,70,15,0.6,76.2,9.8,37.6,2.8,9.3,0.1,not fire
34,66,10,3.2,70.2,13.7,27.9,0.9,16.9,5.9,not fire
39,41,16,0.8,90.2,19.9,90.4,11.6,26.1,8.3,fire
36,56,20,0.1,92.1,54.9,24.9,11.9,62.3,6.4,fire
24,83,22,0.7,78.8,2.5,46.3,1.6,3.8,2.2,fire
33,66,19,0.6,80.3,8.1,54.2,6.9,9.5,2.5,fire
33,59,10,0.8,84.7,20.7,28.3,6.5,21.2,7.1,fire
29,73,13,1.3,79.7,1,7.3,1.5,1.3,0.5,not fire
28,79,15,1.6,73.5,14.1,14.7,2.4,14.2,4.2,fire
41,24,11,0.2,95.8,26.5,42.3,14.8,27.7,6.8,fire
35,80,16,1.6,73.2,31.1,9.9,2.4,34.1,0.9,fire
35,66,14,1.2,77.4,6,7.8,1.7,6.9,24,fire
35,47,17,0.5,93.9,13.7,25.6,10.9,20.1,5.6,not fire
32,50,17,4.4,77.6,4.6,55.8,2.9,4.6,3.2,not fire
32,53,18,0.8,89,37.3,80.6,8.8,42,1.9,not fire
36,32,14,0.6,95.3,23.1,75.1,11.1,27.2,22.3,fire
35,23,17,2.3,91.9,21.4,117.8,10.4,25,1,fire
28,69,14,3.4,65.7,5.6,8.3,0.8,5.6,0.2,not fire
34,38,13,2.6,85.8,11.5,17.7,5,12.1,0.1,fire
34,63,16,2.2,84,2.2,136,4.3,4.3,18.4,fire
34,56,20,2.2,77.3,14.3,7,4.8,16.5,13,fire
33,52,11,3.4,70.4,5.8,15.7,2.7,8,0,not fire
36,59,9,2.5,81.8,21,19.4,2.9,23.9,2.2,fire
34,67,15,0.2,90.5,38.3,15.4,8.8,42.9,2.2,fire
30,84,15,2,70,4.9,30.5,0.6,6.9,0.1,not fire
28,34,17,1.5,88.4,7.6,54.2,3.7,7.8,26.3,fire
37,63,13,1.2,84.4,13.8,127,5.8,15.7,4.9,not fire
36,81,16,0.1,84.3,21.1,14.2,3.9,30.1,15,not fire
28,75,15,4.2,49.1,1.7,17.8,0.4,2.6,0.4,not fire
32,51,7,0.4,92,4.3,15.9,4.2,5.4,10.5,not fire
32,53,15,2.7,80.8,28,7.4,1.9,32.7,3.9,not fire
27,65,16,2.8,68.1,18.4,14.2,3.7,25.4,11.6,fire
35,69,13,0.9,73.6,12.3,86.8,2.5,17.5,0.2,not fire
29,75,14,1.9,66.9,7.3,90.1,1.3,8.5,10.6,fire
39,41,14,0.5,94.8,14.4,26.3,9.8,14.7,15,fire
33,66,19,1,89.9,15,16.3,5.7,19.4,10.6,fire
31,53,16,1.2,84.3,8.5,67,5.5,11.4,7.2,fire
34,27,17,0.8,94.4,35.3,9.8,14.3,42.5,1.3,not fire
34,64,16,3,80.8,14.7,168.2,4,18.4,3.1,fire
29,77,16,1.8,52.6,5.1,117.8,1.7,7.6,2.5,not fire
35,59,19,0.1,94.1,23.4,84.4,11.7,25.7,15,fire
37,52,13,3,76.8,11.6,45.1,4.7,12.6,1,fire
33,78,16,1,80.9,6.6,49.8,1.8,10.4,15.3,fire
41,30,10,0.1,94.9,34.8,210.4,14,38.6,7.5,fire
35,55,15,0.2,93.3,36.8,75.1,9.5,44.4,22.3,fire
35,57,10,1.5,76.9,20.3,28.1,2.9,27.7,1.3,fire
33,59,14,0.9,92.2,9.3,43.3,5.3,9.3,0.5,not fire
27,77,17,0.7,80.3,11.7,36.8,5,14.2,14.6,fire
33,55,11,1.5,79.5,9.5,10,2.9,8.2,0,not fire
38,55,13,0.4,92.8,24.8,136,7.3,31.6,0.3,fire
37,42,16,0.2,95.3,48.8,7.1,15.9,55.2,9.5,fire
33,61,14,0.6,91.6,46,67.2,8.3,51.4,16.7,fire
34,45,17,0.2,94.1,12.3,14.2,9.4,15.9,15.4,fire
32,47,20,0.2,92.4,19.8,15.9,9.8,22.9,25.4,fire
32,66,11,2.2,77.3,18.6,17.8,3.3,21.1,0.1,not fire
31,57,16,3.2,73.1,4.4,28.9,1.5,5.9,5.9,fire
35,40,14,0.7,94,21.8,16.3,7.8,24.3,1.3,fire
40,62,15,0.3,91.1,45.4,86,12,47,16,fire
32,57,14,1.2,82.6,25,22.5,4.5,28.3,30.2,fire
31,60,22,2.3,73.3,12,9.5,6.5,14.5,10.5,not fire
29,80,18,0.4,83.7,14.8,17.7,5.6,18.2,1.7,fire
28,53,14,1.1,83.7,14.4,8.2,6.1,13.5,10.7,fire
38,68,12,0.7,86.8,11.9,49.8,3,11.9,0.6,not fire
36,55,14,0,95.7,46.4,120.9,16.7,53.9,17.2,fire
32,55,17,4.1,81.8,5.7,57.1,6.3,6.6,17.5,not fire
29,54,15,1.3,91.6,8.6,75.1,6,12.3,13.2,fire
36,58,15,1.5,82.3,7.8,14.2,3.2,10.4,9,not fire
27,80,19,1.3,60.1,3.2,36.1,1.1,4.6,4.2,fire
28,81,15,2.7,62.4,2,16.3,0.1,2.2,0.3,not fire
31,64,17,0.2,87.7,9.9,55.8,8.7,12,7.2,fire
41,33,15,0.3,93.4,32.9,157.5,10.7,34,0.6,fire
36,50,14,1.5,80.1,1.5,9.2,4,2.2,8.8,not fire
37,48,15,0.5,93.2,35.9,27.3,10.3,39,7.5,fire
37,47,14,0.2,94.6,36,37.8,14.2,37,9.6,fire
34,57,13,2,80.7,18.9,34.1,2.6,24.1,7.1,fire
35,70,17,1.7,85.7,18.8,42.3,3.9,23.4,3,fire
30,62,16,1.8,74.5,8.4,17.7,3.7,9.7,0,not fire
35,37,14,1.6,91.3,35.4,17.7,10.4,41.1,14.8,fire
29,64,14,0.3,76.1,14.2,49.8,5,17.7,12.9,fire
34,73,16,2.2,71.5,20.6,7.5,2.2,24.7,15.7,fire
30,84,17,1.5,75.7,22.9,200.2,4.9,29.5,19.3,not fire
33,46,12,1.7,85.6,2.9,10.4,6.7,2.8,6.1,not fire
32,65,13,3.3,65.1,1.7,167.2,2.7,2.2,0.8,not fire
33,49,14,0.9,86.8,8.5,32.1,6.3,9.8,0.6,not fire
35,57,6,4.7,68.9,1.4,46.4,0.7,2.1,0.1,not fire
32,61,19,0.3,89.1,14.2,17.7,8.9,18.1,20.4,fire
38,71,18,0.5,84.2,20.5,7.8,7.8,21.9,21.6,fire
33,65,12,2.6,59.8,6.6,79.9,1.8,7.4,0.5,not fire
38,50,16,2.7,86.9,21.1,24.1,8.7,25.4,7.1,not fire
31,52,15,1.9,85.9,37.6,97.3,7.5,39.4,2.8,fire
38,47,15,0.3,95.6,45.9,92.5,14.1,52.3,4.1,fire
36,63,14,0.7,80.9,11.8,8.2,2.4,12.6,13.2,fire
33,59,11,0.5,90.2,10.5,161.5,5.7,10.4,13.2,fire
39,59,16,0.6,93.6,36.1,17.7,10.6,37.9,3.2,fire
30,86,19,0.8,69.5,7.4,37.2,2.4,10.7,3.1,fire
30,41,21,2.2,88.4,21.8,7.7,8.4,22,14.8,fire
27,80,16,3.3,52,4.8,24,1.2,7.5,0,not fire
40,52,15,1.1,89.3,25,94.7,8.1,28.3,16.8,fire
37,41,18,1.9,85.7,19.9,63.8,5,20.7,26.1,not fire
31,54,12,3.3,75,8.9,41.5,1.8,7.3,0.2,not fire
33,77,11,3.1,60.5,6,46.3,0.1,5.7,0.5,not fire
28,76,13,3.7,56.3,2.1,9.2,0.5,2.6,4.2,not fire
35,28,18,4.4,91.7,18.4,52.5,6.2,22,7.3,not fire
33,48,16,0.2,94.2,28.3,15.4,13.4,31.6,16.1,fire
29,86,18,2.3,60.4,5.9,8.3,0.9,9,15.3,not fire
32,80,10,0.5,78.8,4.4,15.7,2.5,5.2,0.5,fire
31,61,18,0.2,86.9,15.8,55.5,5.5,18.9,2.3,fire
36,47,19,0.3,91.9,31.7,8.8,10.8,37.8,2.5,fire
38,39,13,2.2,76.6,21.7,46.3,8.3,21.3,0.1,not fire
36,52,14,0.9,81.5,4.6,84.4,4.5,5.6,10.6,fire
32,58,15,0.8,85.6,59.6,96.8,11.9,63.8,19.4,fire
31,51,13,1.3,80.5,10.7,10.2,5.4,14.1,0.1,fire
36,60,16,0.1,90.6,28.2,42.7,4.1,35,1.9,fire
27,85,18,0.2,75,2.7,88.5,2.9,5,6.7,fire
27,57,17,0.9,85.7,5.4,56.6,6.5,6.1,26.3,fire
30,62,15,0.7,81.9,22.4,100.7,5,23.5,10.9,not fire
26,80,17,1.1,63.9,5.9,8.8,1.1,8.7,0.9,fire
27,87,17,3.6,55.3,17.9,15.4,0.4,21.5,1.3,fire
33,69,16,1.6,72.7,6,86,2.3,7.9,0.9,not fire
34,53,15,1.5,88.6,32.7,7.1,7.8,38.6,26.3,fire
31,50,17,3.7,76.3,10.1,21.4,3,14.1,5.2,not fire
29,84,14,3.8,56,3.3,14.7,0.1,4.3,0,not fire
30,88,17,1.4,62.9,7.7,9.2,1.1,9.6,21.6,fire
27,79,21,4,56.6,1.9,8.2,0.2,2.5,3.4,not fire
32,69,16,2,65.7,3.6,166,1,5.9,14.1,not fire
29,65,21,0.9,78.9,8.4,37.2,7.1,10,0.9,not fire
34,52,19,0.8,91,17.3,17.7,9.7,20.5,6.4,fire
31,71,23,0.3,87.7,37.2,34.1,8.6,43.8,2.8,fire
33,63,14,0.1,89.4,21.7,92.8,4.3,32.5,11.9,fire
34,45,16,3.2,89.8,37.5,27.9,12.1,48.2,14.8,fire
31,78,15,0.9,69.7,10,7.8,3.1,7.5,18.4,not fire
27,87,18,2.5,47.5,13.1,27.7,0.6,18.4,6.3,not fire
34,51,15,0.2,89.7,29.6,27.7,8,30.5,2.6,fire
35,75,13,0.9,82.2,27.8,26.3,6.9,28.3,5.5,fire
37,39,14,1.6,91.5,37.4,190.6,8.4,40.6,5.2,fire
32,76,14,2.1,73.6,13.2,18.4,0.5,17.8,0.5,not fire
29,86,15,1.3,55,10.7,27.7,0.5,14.5,0.4,not fire
33,53,13,3.5,71.4,21.5,86,2.4,24.5,10.9,not fire
32,39,16,0.4,91,14.2,79.7,9.8,18.4,4,fire
35,32,17,1.1,93.3,24.6,27.3,9.2,28.7,2.2,fire
35,67,19,2.2,80.8,23.4,8.2,5.2,27.8,0.9,not fire
30,52,13,0.2,86.7,21.2,166,7.4,25.8,14.6,fire
33,51,16,0.1,94.5,25.6,41.4,10.8,33.8,9.1,fire
35,38,13,0.5,90.3,19.8,26.6,7.9,22.5,17.2,fire
32,67,17,2.2,82.2,15.3,63.8,3,17.1,0.3,not fire
29,73,14,1.5,67.1,3.6,22.9,2.2,3.7,0.5,not fire
36,64,13,3.6,76.2,18.4,27.3,2.5,19.9,13.7,fire
34,80,16,0.3,81.7,18.6,33.1,2.2,23.7,15.3,not fire
39,53,11,0.7,91.8,33.7,200.2,6.2,39.9,6.5,fire
28,66,16,4.8,45.8,3,115.6,0.7,3.3,0,not fire
36,43,15,2.2,86.4,23.3,38.8,3.9,28.2,10.6,fire
30,67,14,1.3,77.6,6.3,16.3,5.4,8,7.2,fire
35,39,14,0.4,91.5,30.4,90.4,8.4,35.4,5.5,fire
28,83,21,0.2,77.9,18.3,171.3,5.6,25.1,14.8,fire
38,53,8,0.2,93.9,17,86.8,6.8,19.8,7.1,fire
33,57,17,2.3,81.3,12.5,33.1,5,11.4,15.3,not fire
34,72,17,0,94.5,33.4,43.3,9.8,41.3,20.3,fire
35,61,18,0.2,95.1,52.3,127,14.7,60.1,17.5,not fire
37,41,13,0.2,95.5,38.6,39.1,14.3,46.9,4,fire
31,77,17,2.2,66.2,4.1,77.8,0.6,5.5,0.1,not fire
29,61,16,1.3,65.7,11.1,8.2,2,10.3,5.2,not fire
35,59,20,1.1,75.6,13.6,98.6,6.7,16.9,3.9,not fire
34,87,13,2.7,72.5,12.3,159.1,1.4,15.3,0.8,not fire
30,37,16,1.9,84.3,22.7,130.6,8.1,27.8,13.2,fire
33,40,17,1.5,90.8,32.3,20.2,8.7,35.1,9.1,fire
33,63,15,3.1,70.8,10.5,18.4,2.5,11.1,1,fire
39,45,14,1.7,82.3,31,9.9,5.1,33.5,6.8,not fire
30,82,15,0.6,78.4,3.8,10.2,2.6,4.3,0.1,fire
30,70,15,0.9,70.8,9.9,26.6,3.4,8.1,31.1,fire
26,87,13,2,49.2,4.7,51.6,0.3,6.9,0.4,not fire
31,54,15,1.6,79.4,19.3,30.4,7.5,20.4,5.7,fire
33,76,15,0.5,88.5,14.9,55.8,7.2,16.4,2.7,fire
32,58,19,5,67.6,7.9,99,2.9,9.6,0.9,not fire
29,83,17,1.5,62.4,11.7,52.5,0.8,12.7,3.2,fire
38,38,15,0.9,88.1,38.7,27.1,9.2,40.3,16.7,not fire
27,74,17,5.1,37.7,1.5,88,0.1,3.5,0.4,not fire
34,66,12,2.6,70.9,16.2,167.2,3.9,18.6,12.9,not fire
31,52,15,4.2,78.2,29.2,65.1,4.4,35.2,1.4,not fire
35,43,14,1.3,90,19.3,7.8,9.5,16.9,3,fire
37,54,17,0.2,95,35.8,27.1,12.1,39.8,25.4,fire
35,69,15,1.8,81.8,10.8,26.6,3.2,15.1,11.9,fire
34,68,21,1.3,85.6,22.2,7.1,6.2,29,3.2,fire
36,61,13,0.8,83.5,12.9,7.6,7.3,11.8,2.5,fire
37,55,18,1,90.3,26.7,43.3,11.1,27.4,0.9,fire
37,45,16,4.1,88.1,12.4,92.8,3.8,13.7,10.7,not fire
30,58,14,4.2,73.9,5.2,115.6,2.2,4.6,0.4,not fire
35,63,12,1.7,87.4,26.3,28.3,3.1,26.9,0.4,fire
38,51,14,2.7,83.8,21.7,19.7,4.1,25.4,17.3,not fire
30,62,18,0.7,84.6,2.2,7.4,4.2,3,0.5,not fire
40,22,12,1,93.5,41.5,84.4,14.2,47.8,9.5,fire
34,56,13,2.9,67.7,9.5,37.2,1.9,11.8,4.2,not fire
35,61,19,2.1,82.7,11.8,8.2,4.3,14.8,0.8,not fire
36,28,15,3.2,85.9,21.5,36.8,6.7,20.3,1,not fire
37,50,19,2,90.8,30.6,8.3,8.9,30.7,12.6,fire
31,65,17,3.7,63.6,4,15.2,1.5,5.3,3.2,not fire
32,78,15,1,86.5,38.2,31.6,9.4,44.5,5.5,fire
33,73,16,2.9,58.4,10.1,16.6,1.8,11.2,7.7,not fire
32,76,13,0.6,76.9,17.9,171.3,2.7,18.5,4.2,fire
34,62,12,0.4,79.8,25.8,77,5.7,33.3,0.3,fire
27,78,14,0.1,90.1,6,220.4,6.5,6.3,10.6,fire
38,56,14,1.8,90.1,42.5,37,8.8,47.9,10.7,not fire
25,87,16,0.5,52,25.5,26.6,1.3,31.4,21.6,fire
29,69,18,0.4,90.5,43.4,7.1,10.9,48.1,5.9,fire
25,74,18,1.2,56.6,10.5,9.1,1.8,13.5,16.3,not fire
33,43,17,2.6,84.3,11.5,171.3,7.3,14.3,14.1,not fire
34,68,13,1.8,65,14.1,7.8,1.4,15.7,5.2,not fire
32,69,10,0.6,82.9,6,15.4,3.3,10.4,19.3,fire
26,66,18,1,76.2,6.6,7.8,5.7,6.5,17.5,fire
28,69,18,3.6,58.4,1.3,9.3,1.1,1.6,3.9,not fire
29,71,16,4.3,45.8,2.2,7.6,0.2,3.4,0,not fire
33,53,10,1.4,86,20.4,8.2,8.8,25.8,0.7,fire
26,66,15,0.7,74.7,3.2,16.3,2.7,4.3,9,not fire
31,78,15,6,45.7,1.2,19.4,0.4,1.6,0.4,fire
35,56,15,1.1,75.8,20.6,19.4,4.6,23.7,21.6,fire
39,48,10,0.9,90.4,25.4,8.3,6.2,24.8,0.3,fire
37,61,19,3.3,86.4,15.8,15.2,5.9,17.3,0.1,not fire
34,71,13,2,60.5,1.3,8.4,0.6,2,0.8,not fire
28,67,17,2.6,62.5,4.7,7,1.1,6.8,0.7,fire
33,65,12,1,85.3,28,7.5,5,35,0.7,not fire
33,74,11,3,68.6,19.4,8.3,2.1,23.8,0.8,not fire
39,64,12,1.9,76,28.2,127,1.9,29.2,0.6,not fire
41,60,14,0.3,95.4,40.3,31.6,10.7,43,8.8,fire
34,57,13,2,90.5,29.1,63.3,5.9,34.6,9.9,fire
30,73,14,0.9,86.5,20.2,27.9,5.8,20.9,11.6,fire
30,62,14,2,62,1.2,36.1,0.6,1.7,0.5,not fire
33,52,17,1.3,86,16.3,8.8,7.7,20.1,2.5,fire
31,67,15,3.6,59.6,5.5,7.5,0.7,7.5,9,not fire
38,40,9,1.6,93.4,14.7,47,7.9,16.6,0.3,fire
31,59,18,1.6,74.9,5.4,86,5.2,7.3,7.7,fire
34,25,15,0.8,92.3,25.4,167.2,10.8,26.9,30.2,fire
27,68,13,1.9,61.3,13.1,8.2,1,16,5.6,fire
34,60,12,2,70.7,21.4,117.1,1.1,25.9,1,not fire
36,64,8,1.2,86,11,59.2,3.6,12.9,2.2,fire
32,73,16,3.8,63.1,7.7,24.3,0.6,10,30,not fire
34,56,14,0.7,88.1,28.9,36.8,7.4,30.8,3.2,fire
37,30,17,2,91.5,25.7,27.7,10.2,27.7,0.7,not fire
34,58,14,1,80,23.7,7.4,6.6,27.2,2.5,not fire
35,51,14,0.8,93.2,8.5,86.8,10.7,10.3,6.1,fire
27,86,21,1.4,57.1,3,35.4,3.9,3.4,18.4,not fire
30,62,19,3,78.7,18.3,71.5,5.4,24.5,0.7,fire
33,72,15,0.1,88.6,23.9,38.8,7.6,32.5,4.1,fire
34,32,17,1.9,91,15.6,46.3,7.2,18.7,3,fire
32,67,20,0.3,91,25.5,77,7.4,34.5,9.5,fire
28,88,17,0.8,71.7,23.6,130.6,2.7,31,24.5,fire
34,75,17,1.7,75.1,15.6,8.5,1.4,17.6,1.2,fire
27,75,16,1.2,78.6,14.9,62.1,5,19.8,3.9,fire
38,50,16,0.1,94.8,44.2,71.3,13.8,45,18.4,fire
37,74,14,1.1,89.8,24.7,117.1,9.4,27,2.2,fire
28,72,16,4.8,64.3,0.8,22.5,1.1,1.1,0,not fire
39,30,18,0.7,95.5,37.3,27.7,15.4,41.7,17.2,fire
30,78,16,0.7,80.9,24.2,171.3,4.9,29.7,14.6,fire
29,72,14,0.4,67.4,6.1,7.7,0.8,5.2,0.9,not fire
33,78,15,2.3,75.1,9.2,97.3,1.6,9.6,0.1,fire
27,70,15,1,77.5,1.7,61.4,2.8,2.5,13.5,not fire
29,78,13,5.3,55.8,1.2,8,0.1,1.6,0,not fire
32,59,20,0.8,82.9,16.7,137.7,8.2,25.8,3.2,not fire
31,79,17,0.1,81,13.1,16.3,6.4,14.4,10.9,fire
37,28,15,0,95.9,44.3,41.4,18.6,55.5,6.5,fire
40,46,14,0.3,93,32.6,71.5,10.5,35.8,0.9,not fire
35,51,13,0.4,93.5,16.9,10.5,7.6,16.3,20.9,fire
29,77,16,1.4,81.8,9.1,55.5,2.6,14.7,3.4,not fire
28,87,13,2.8,48.5,0.7,8.4,0.1,1.1,3.9,not fire
36,52,21,0,95.3,50.2,100.7,15.6,59.6,16.8,fire
26,78,16,4.7,41.4,1.2,8,0.3,1.7,0.8,not fire
32,69,14,2,72.8,2.5,136,4.5,3.5,0.9,not fire
31,51,15,2.8,66.7,3.7,29.7,2.3,4.2,31.1,not fire
31,60,18,0.1,91,23.3,145.7,9.3,29.8,16.1,fire
34,73,14,2.4,64.2,2.3,7.7,0.7,2.7,0.4,fire
35,71,16,2.2,82.2,5.9,16.3,3.3,6.6,26.3,not fire
30,68,17,0.9,80,12.3,7.7,5.2,12.4,3.1,fire
31,70,17,1.6,90.1,36.8,8.3,9.5,37.4,8,not fire
31,63,14,1.1,85.4,40.1,88,8,46.6,3.8,fire
28,67,20,1,73.2,18.2,6.9,6.6,22.6,0.9,not fire
33,60,16,2.7,71.5,1.9,43.1,3.5,2,3.8,not fire
30,57,15,0.6,84.4,20.9,26.1,4.6,23.9,3.9,fire
36,48,18,1,91.9,20,8.9,9.4,25.4,13.2,fire
34,36,16,0.2,93.8,17.2,71.8,11.3,21.2,7.7,fire
33,55,16,1,83.4,13.9,30.9,5.1,18.4,3.4,fire
35,65,10,1.5,80.8,12.9,63.8,3.2,15,3,not fire
28,85,20,0.9,66.9,6.1,71,3.7,9.6,0.9,not fire
37,69,13,0.4,93.6,38.4,92.5,10.5,43.8,8.3,fire
37,32,12,1.7,88.8,16.5,8.7,6.8,19.8,20.9,fire
32,50,19,2.3,82.1,14.3,55.8,8.2,18.7,0.3,fire
26,90,22,2.3,35.6,0.8,8.2,0,1.3,0.4,fire
37,64,14,0,95.4,46.8,100.7,14.7,53,6.5,fire
39,38,22,0.2,95.5,38.4,65.1,14.7,44.6,8.3,fire
31,38,17,2.1,75.4,5.5,44.5,6.9,6.8,0.9,fire
38,60,12,1.3,91.7,23.2,28.9,7,23.4,9,not fire
38,48,14,0,95.2,21.7,92.8,11.6,29.2,19.5,fire
37,39,15,0,95.2,41.3,41.3,18,49.7,4.1,fire
31,71,11,1.3,65.6,19.4,32.1,2.9,19.9,3.1,fire
33,69,12,1.2,73,12.9,50.2,3.8,15.1,0.8,not fire
25,74,18,3.7,41.9,0.9,7.6,0.2,1.2,0.1,not fire
31,68,17,0.5,76.2,18.3,38.8,4.9,23.9,5.7,fire
31,37,12,3.6,80.6,13.9,86.8,4.4,15.9,3.2,not fire
30,54,19,2.6,81.7,1.7,52.4,3.2,1.9,0.8,not fire
26,55,10,1.3,75.7,6.8,9.5,4,8.9,4.2,not fire
34,41,14,1.8,79.1,29.9,30.1,4.5,36.1,15.4,fire
37,61,18,1.5,88,28.6,180.4,7.5,33.7,1.7,fire
32,61,15,1.2,87.8,17.1,33.4,4,16.9,2.7,fire
40,41,10,0.7,92.1,29.2,161.5,6.3,34.3,6.4,fire
31,72,23,1.4,76,8.4,33.4,4,11.8,0.8,fire
29,72,17,2.2,63,8.5,22.9,1.9,10.8,6.8,fire
25,86,16,2.3,54.4,2.3,86,1.2,2.7,0.2,fire
35,58,11,1.1,83.1,4.9,90.1,2,6.9,3,fire
34,42,16,3.5,82.6,17.7,7.6,8.2,14.4,3.9,not fire
26,49,16,4,73.5,1.7,56.6,1.9,2.3,3.2,not fire
31,68,16,1.3,68.5,16.9,9.5,2.8,17.9,11.9,not fire
33,36,15,2.8,87.4,18.9,80.3,5.5,18.8,18.4,fire
30,75,20,3.1,72,15.4,39.5,5.3,22.7,4.2,fire
34,46,12,0.8,92.1,25.4,27.9,7,25,13,fire
39,24,12,1.5,91.1,27.1,136,6.9,30.4,20.9,fire
34,42,13,0.3,95.5,31.8,120.9,15.2,38.3,4.1,fire
40,37,13,0.1,90.5,30.8,48.6,12.1,32.1,19.3,fire
35,55,11,2.7,77.9,14.6,19.4,3.7,16.5,0,not fire
33,57,16,0.1,85.5,39.9,42.7,7.9,45.6,3.4,fire
36,71,14,1.3,76.7,5,8.4,1.4,7.4,0,fire
38,53,13,4.1,79.2,18.4,14.7,7.6,18.6,10.6,not fire
32,57,12,1.4,80.5,5.6,106.3,5.4,6.1,14.1,not fire
38,58,16,0.5,94.5,35.2,71,13.2,42.6,16.7,fire
26,72,20,1.8,70.3,8.1,10.5,3.3,9.9,20.9,not fire
31,58,17,0.6,88.1,15.5,159.1,6,20.8,14.8,fire
28,85,14,0.4,70.6,4,98.6,3,6.8,3.1,not fire
33,59,14,0.7,84.3,17.6,47.2,5.8,22.7,9.1,fire
30,54,23,0.8,81.4,6.5,9.5,8.9,7.7,9.9,fire
31,70,16,1.7,85.6,6.7,7.9,3.3,9.4,0.7,fire
38,68,12,0.1,89.8,16,55.8,8.8,18.3,4.2,fire
31,66,18,1.5,71.9,18.8,33.1,4.8,20.2,4.2,not fire
32,74,16,1.2,77.4,15.9,8.3,3.4,19,1.2,not fire
33,58,16,0.2,88.1,49.2,220.4,7,58.2,6.5,fire
33,67,19,0,85.4,12.6,17.8,9.2,14,7.7,fire
35,51,16,0.3,92.6,17.8,17.8,10.3,15.5,3.2,fire
36,36,18,0.4,95,26.5,47,15.1,32.3,18.4,fire
39,46,12,0.3,94.5,20.3,43.3,11.1,22.2,8,fire
26,74,17,0.6,63.9,1,42.3,1.4,1.5,0.4,not fire
29,45,13,3.8,62,10.5,19.4,3.6,11,7.7,not fire
35,48,14,1.2,88.5,34.1,8.2,7,39.7,18.4,not fire
32,59,17,1.5,85.5,27.3,17.8,5.3,29.4,8,not fire
31,77,17,1.2,83.4,30.7,37.2,7,37.1,3.7,fire
32,58,17,0.6,81.2,12.4,59.2,7.4,15.1,17.2,fire
32,63,14,3,73.4,8.2,37.2,0.9,10.3,0,not fire
33,82,18,2.2,79.6,12.1,8.5,1.7,14.6,0.3,fire
27,83,13,1.8,59.4,2.5,7.6,0.9,3.2,10.6,not fire
30,61,20,2.7,61.3,1.3,7.8,1.3,1.6,0.7,not fire
35,55,13,1.1,88.7,9.9,77.8,2.8,11.4,5.5,not fire
37,61,15,1.4,86.9,18.4,71.3,8.1,21.8,10,not fire
31,79,13,1.1,82.3,7,220.4,3,10,0.3,not fire
35,36,18,1.9,88.5,23.8,90.4,5.8,30.6,6.4,fire
38,56,17,0.5,91.1,20.7,31.6,9.4,25.6,30.3,not fire
36,41,14,0.5,93.2,19.6,29.7,9.9,20.8,9.5,fire
25,88,19,0.5,71.6,13.4,171.3,3.8,19,4,fire
30,58,14,1.4,88.3,22.4,9.5,8.3,24.4,7.7,fire
31,47,16,2,72.1,8.2,7,3.7,10,8.8,fire
35,65,15,0.7,90.5,27.1,120.9,7.6,34.3,16,fire
42,33,14,0,96,46.5,36.1,18.5,51.4,20.4,fire
31,71,14,2.8,60.2,17.3,8.2,2.9,20.4,24,fire
29,86,13,1,61.8,9.4,41.5,0.8,11,0.3,fire
24,86,18,1.2,52.8,4.8,15.2,0.9,6.2,0.9,fire
35,44,15,0.6,90.2,33.4,18.4,10.4,37,9.5,fire
30,77,13,4.7,35.3,6.2,7.6,0.2,6.5,0.9,fire
30,81,17,2.1,61,18.6,7.6,0.7,23,9,not fire
30,56,18,2.4,70.7,10,127.5,2.2,13.6,4.9,not fire
29,87,17,0.8,67.8,21.7,27.9,1.4,26.1,10,not fire
26,89,19,0.5,80.8,5.4,56.6,4.2,6.9,1.7,not fire
33,56,15,1.4,86.3,17.8,36.8,6.7,21.2,12.9,not fire
34,51,11,0.6,90.6,16.1,14.7,9.4,16.4,15,fire
28,68,18,0.8,82.8,20.1,10,5.9,21.9,15.3,fire
